Forecast_Id,Confirmed_Cases,Fatalities
2091,277,3
2092,378,3
2093,470,4
2094,491,6
2095,539,6
2096,608,6
2097,702,10
2098,798,12
2099,906,16
2100,1065,17
2101,1161,19
2102,1267,25
2103,1406,32
2104,1485,35
2105,1579,46
2106,1780,50
2107,0,0
2108,0,0
2109,2,0
2110,2,0
2111,1,0
2112,1,0
2113,4,0
2114,3,0
2115,18,0
2116,23,0
2117,30,1
2118,36,1
2119,4,0
2120,4,0
2121,51,0
2122,4,0
2123,65,0
2124,65,0
2125,19,0
2126,19,0
2127,109,0
2128,134,13
2129,134,13
2130,22,18
2131,154,18
2132,161,18
2133,45,5
2134,0,0
2135,0,0
2136,2,0
2137,2,0
2138,1,0
2139,1,0
2140,4,0
2141,3,0
2142,18,0
2143,23,0
2144,30,1
2145,36,1
2146,4,0
2147,4,0
2148,51,0
2149,4,0
2150,65,0
2151,65,0
2152,19,0
2153,19,0
2154,109,0
2155,134,13
2156,134,13
2157,22,18
2158,154,18
2159,161,18
2160,45,5
2161,22,0
2162,23,0
2163,26,0
2164,27,0
2165,35,0
2166,41,0
2167,50,0
2168,69,1
2169,89,1
2170,117,2
2171,134,2
2172,158,2
2173,177,2
2174,201,2
2175,231,2
2176,263,2
2177,295,2
2178,314,2
2179,330,2
2180,347,2
2181,375,2
2182,396,2
2183,416,2
2184,435,2
2185,454,2
2186,467,2
2187,483,2
2188,1,0
2189,1,0
2190,1,0
2191,1,0
2192,1,0
2193,5,0
2194,6,0
2195,9,0
2196,9,0
2197,14,0
2198,14,0
2199,25,0
2200,73,0
2201,80,0
2202,96,0
2203,101,0
2204,101,0
2205,165,1
2206,168,1
2207,179,1
2208,190,1
2209,194,1
2210,218,1
2211,245,1
2212,261,3
2213,323,3
2214,349,3
2215,19,0
2216,32,0
2217,38,0
2218,49,0
2219,57,0
2220,65,0
2221,81,0
2222,105,1
2223,128,1
2224,206,1
2225,254,1
2226,315,1
2227,382,1
2228,442,1
2229,495,3
2230,586,3
2231,657,5
2232,713,6
2233,790,6
2234,867,6
2235,963,6
2236,1011,7
2237,1079,8
2238,1126,12
2239,1182,15
2240,1222,16
2241,1282,18
2242,3,0
2243,4,0
2244,4,0
2245,4,0
2246,4,0
2247,5,0
2248,7,1
2249,11,1
2250,16,1
2251,21,1
2252,35,1
2253,40,1
2254,48,1
2255,57,1
2256,67,2
2257,80,2
2258,119,3
2259,139,3
2260,170,4
2261,186,6
2262,212,6
2263,233,6
2264,269,6
2265,288,6
2266,320,8
2267,350,9
2268,396,11
2269,6,0
2270,14,0
2271,26,0
2272,26,0
2273,33,0
2274,46,0
2275,49,0
2276,67,0
2277,67,0
2278,84,0
2279,95,1
2280,116,1
2281,124,3
2282,132,3
2283,146,3
2284,162,5
2285,179,5
2286,214,5
2287,230,7
2288,262,8
2289,320,9
2290,356,10
2291,396,11
2292,426,11
2293,446,9
2294,465,9
2295,494,9
2296,94,0
2297,141,0
2298,189,0
2299,253,0
2300,298,0
2301,396,0
2302,464,0
2303,694,0
2304,833,0
2305,995,0
2306,1120,1
2307,1236,1
2308,1394,3
2309,1654,6
2310,1925,9
2311,2279,9
2312,2631,11
2313,2817,16
2314,3001,23
2315,3308,31
2316,3508,39
2317,3858,44
2318,4091,53
2319,4472,59
2320,4587,67
2321,4822,78
2322,5017,88
2323,2,0
2324,3,0
2325,9,0
2326,11,0
2327,18,0
2328,47,0
2329,58,0
2330,72,0
2331,80,0
2332,92,0
2333,115,0
2334,118,0
2335,122,0
2336,132,0
2337,140,0
2338,144,0
2339,155,0
2340,159,0
2341,168,0
2342,169,0
2343,173,0
2344,177,0
2345,179,0
2346,181,0
2347,181,0
2348,183,0
2349,184,0
2350,0,0
2351,0,0
2352,0,0
2353,0,0
2354,0,0
2355,0,0
2356,1,0
2357,1,0
2358,1,0
2359,1,0
2360,1,0
2361,3,0
2362,3,0
2363,11,0
2364,11,0
2365,12,0
2366,14,0
2367,18,0
2368,18,0
2369,30,0
2370,33,0
2371,40,0
2372,49,0
2373,50,0
2374,59,0
2375,90,0
2376,90,0
2377,5,0
2378,5,0
2379,11,0
2380,11,0
2381,11,0
2382,21,1
2383,21,1
2384,34,2
2385,72,2
2386,112,2
2387,202,3
2388,245,3
2389,312,6
2390,392,10
2391,488,10
2392,581,20
2393,719,28
2394,859,39
2395,901,42
2396,1109,51
2397,1284,57
2398,1380,60
2399,1488,68
2400,1488,68
2401,1745,82
2402,1828,86
2403,1956,98
2404,17,0
2405,17,0
2406,28,2
2407,28,2
2408,37,2
2409,58,2
2410,111,2
2411,199,3
2412,367,5
2413,506,7
2414,789,14
2415,981,18
2416,1082,27
2417,1173,28
2418,1403,34
2419,1595,36
2420,1823,48
2421,1924,58
2422,1962,60
2423,2240,75
2424,2748,93
2425,3163,120
2426,3368,145
2427,3465,172
2428,3646,180
2429,3747,191
2430,3747,191
2431,67,1
2432,80,2
2433,109,2
2434,110,2
2435,150,2
2436,196,4
2437,196,6
2438,256,6
2439,285,8
2440,294,10
2441,327,14
2442,366,19
2443,402,20
2444,456,21
2445,495,24
2446,536,30
2447,576,36
2448,609,40
2449,656,41
2450,710,46
2451,779,52
2452,865,58
2453,985,66
2454,1070,71
2455,1173,78
2456,1322,85
2457,1450,94
2458,0,0
2459,0,0
2460,0,0
2461,1,0
2462,1,0
2463,1,0
2464,4,0
2465,6,0
2466,6,0
2467,6,0
2468,6,0
2469,9,0
2470,9,0
2471,9,0
2472,12,0
2473,12,0
2474,12,0
2475,12,0
2476,12,0
2477,12,0
2478,15,0
2479,15,0
2480,16,0
2481,16,0
2482,16,0
2483,16,0
2484,16,0
2485,16,0
2486,79,0
2487,115,0
2488,171,0
2489,205,0
2490,225,0
2491,258,0
2492,267,0
2493,283,0
2494,306,0
2495,326,0
2496,352,0
2497,369,0
2498,404,1
2499,538,1
2500,575,1
2501,645,1
2502,679,3
2503,715,3
2504,745,4
2505,779,5
2506,858,11
2507,961,12
2508,1039,13
2509,1097,15
2510,1108,19
2511,1149,21
2512,0,0
2513,0,0
2514,1,0
2515,1,0
2516,1,0
2517,1,0
2518,1,0
2519,1,0
2520,1,0
2521,1,0
2522,4,0
2523,4,0
2524,4,0
2525,4,0
2526,6,0
2527,9,0
2528,9,0
2529,9,0
2530,9,0
2531,9,0
2532,9,0
2533,9,0
2534,9,0
2535,9,0
2536,9,0
2537,10,0
2538,10,0
2539,0,0
2540,1,0
2541,1,0
2542,1,0
2543,5,0
2544,5,0
2545,6,0
2546,6,0
2547,9,0
2548,9,0
2549,11,0
2550,11,0
2551,12,0
2552,12,0
2553,12,0
2554,16,0
2555,16,0
2556,21,0
2557,23,0
2558,26,0
2559,29,0
2560,29,0
2561,35,0
2562,38,0
2563,43,2
2564,44,2
2565,52,2
2566,59,0
2567,155,0
2568,225,0
2569,244,0
2570,277,0
2571,321,0
2572,336,0
2573,400,0
2574,450,0
2575,523,1
2576,626,1
2577,700,1
2578,792,1
2579,880,3
2580,958,5
2581,1041,7
2582,1167,9
2583,1240,11
2584,1352,13
2585,1418,17
2586,1446,17
2587,1518,19
2588,1615,20
2589,1882,25
2590,1927,28
2591,2176,27
2592,2308,34
2593,5,0
2594,5,0
2595,5,0
2596,7,0
2597,11,0
2598,11,0
2599,11,0
2600,11,0
2601,15,0
2602,18,0
2603,18,0
2604,20,0
2605,23,0
2606,28,0
2607,28,0
2608,28,0
2609,28,0
2610,28,0
2611,43,0
2612,43,0
2613,51,0
2614,51,0
2615,57,0
2616,61,0
2617,61,0
2618,72,0
2619,72,0
2620,0,0
2621,3,0
2622,3,0
2623,3,0
2624,3,0
2625,3,0
2626,3,0
2627,6,0
2628,11,0
2629,15,0
2630,18,0
2631,18,0
2632,25,0
2633,25,0
2634,30,0
2635,30,0
2636,30,0
2637,30,0
2638,36,0
2639,36,0
2640,37,0
2641,37,0
2642,39,0
2643,40,0
2644,41,0
2645,42,0
2646,47,0
2647,0,0
2648,1,0
2649,1,0
2650,3,0
2651,6,0
2652,18,0
2653,27,0
2654,33,0
2655,45,0
2656,53,0
2657,58,1
2658,62,1
2659,62,1
2660,73,1
2661,73,1
2662,73,1
2663,102,2
2664,106,4
2665,106,4
2666,114,4
2667,125,6
2668,128,6
2669,130,7
2670,134,7
2671,135,7
2672,135,7
2673,139,7
2674,1,0
2675,1,0
2676,1,0
2677,1,0
2678,3,0
2679,3,0
2680,3,0
2681,3,0
2682,3,0
2683,3,0
2684,3,0
2685,3,0
2686,3,0
2687,3,0
2688,3,0
2689,5,0
2690,5,0
2691,5,0
2692,6,0
2693,6,0
2694,6,0
2695,6,0
2696,6,0
2697,6,0
2698,6,0
2699,6,0
2700,6,0
2701,2,0
2702,2,0
2703,2,0
2704,2,0
2705,2,0
2706,2,0
2707,3,0
2708,4,0
2709,4,0
2710,4,0
2711,5,0
2712,8,0
2713,8,0
2714,11,0
2715,11,0
2716,11,0
2717,11,0
2718,11,0
2719,15,1
2720,15,1
2721,15,1
2722,22,1
2723,22,1
2724,24,2
2725,32,2
2726,32,2
2727,32,2
2728,0,0
2729,0,0
2730,1,0
2731,1,0
2732,1,0
2733,1,0
2734,1,0
2735,1,0
2736,3,1
2737,4,1
2738,5,1
2739,5,1
2740,6,1
2741,6,1
2742,7,1
2743,7,1
2744,7,1
2745,7,1
2746,7,1
2747,16,1
2748,18,1
2749,21,1
2750,21,1
2751,21,1
2752,21,1
2753,24,1
2754,30,1
2755,24,0
2756,25,0
2757,30,0
2758,33,0
2759,33,0
2760,34,0
2761,38,0
2762,40,0
2763,43,0
2764,49,0
2765,54,0
2766,61,0
2767,70,0
2768,75,0
2769,79,0
2770,83,0
2771,90,0
2772,91,0
2773,103,0
2774,110,0
2775,117,0
2776,134,0
2777,155,0
2778,162,1
2779,174,2
2780,188,2
2781,196,3
2782,2078,3
2783,3675,7
2784,4585,9
2785,5795,11
2786,7272,17
2787,9257,24
2788,12327,28
2789,15320,44
2790,19848,67
2791,22213,84
2792,24873,94
2793,29056,123
2794,32986,157
2795,37323,206
2796,43938,267
2797,50871,342
2798,57695,433
2799,62095,533
2800,66885,645
2801,71808,775
2802,77872,920
2803,84794,1107
2804,91159,1275
2805,96092,1444
2806,100123,1584
2807,103374,1810
2808,107663,2016
2809,0,0
2810,0,0
2811,3,0
2812,6,0
2813,6,0
2814,7,0
2815,7,0
2816,11,0
2817,16,0
2818,19,1
2819,23,1
2820,27,2
2821,53,2
2822,93,4
2823,132,4
2824,137,4
2825,141,5
2826,152,5
2827,152,5
2828,161,5
2829,195,5
2830,204,5
2831,205,5
2832,205,5
2833,214,5
2834,214,5
2835,287,5
2836,99,1
2837,190,1
2838,228,3
2839,331,4
2840,331,4
2841,387,5
2842,418,5
2843,418,6
2844,495,6
2845,530,13
2846,624,15
2847,695,17
2848,743,20
2849,821,22
2850,892,26
2851,966,28
2852,1061,32
2853,1156,38
2854,1212,43
2855,1314,49
2856,1415,50
2857,1544,53
2858,1613,63
2859,1673,68
2860,1735,73
2861,1755,79
2862,1832,81
2863,0,0
2864,0,0
2865,1,0
2866,1,0
2867,2,1
2868,6,1
2869,6,1
2870,9,1
2871,12,1
2872,17,1
2873,19,1
2874,20,1
2875,21,1
2876,24,1
2877,25,1
2878,28,1
2879,34,1
2880,34,1
2881,36,1
2882,38,1
2883,39,1
2884,47,1
2885,50,1
2886,61,2
2887,61,2
2888,70,3
2889,77,3
2890,0,0
2891,1,0
2892,1,0
2893,1,0
2894,1,0
2895,1,0
2896,1,0
2897,1,0
2898,1,0
2899,2,0
2900,2,0
2901,4,0
2902,4,0
2903,4,0
2904,4,0
2905,8,0
2906,8,0
2907,16,0
2908,22,0
2909,22,0
2910,30,0
2911,52,0
2912,73,0
2913,111,0
2914,121,0
2915,128,0
2916,144,0
2917,1,1
2918,1,1
2919,1,1
2920,4,1
2921,4,1
2922,7,1
2923,7,1
2924,7,1
2925,7,1
2926,7,1
2927,19,1
2928,20,1
2929,5,1
2930,5,1
2931,5,1
2932,5,1
2933,8,1
2934,8,1
2935,8,1
2936,12,2
2937,19,2
2938,19,4
2939,23,4
2940,23,4
2941,24,4
2942,31,4
2943,33,5
2944,1,0
2945,1,0
2946,1,0
2947,1,0
2948,1,0
2949,1,0
2950,1,0
2951,1,0
2952,1,0
2953,1,0
2954,1,0
2955,1,0
2956,4,0
2957,4,0
2958,4,0
2959,4,0
2960,6,0
2961,6,0
2962,6,0
2963,6,0
2964,6,0
2965,7,0
2966,7,0
2967,7,0
2968,7,0
2969,7,0
2970,7,0
2971,2,0
2972,2,0
2973,2,0
2974,3,0
2975,6,0
2976,8,0
2977,9,0
2978,12,0
2979,24,0
2980,24,0
2981,26,0
2982,30,0
2983,30,0
2984,36,0
2985,52,1
2986,68,1
2987,95,1
2988,110,3
2989,139,7
2990,141,7
2991,172,10
2992,219,14
2993,222,15
2994,264,15
2995,268,22
2996,298,22
2997,305,22
2998,13,0
2999,19,0
3000,30,0
3001,32,1
3002,39,1
3003,50,1
3004,58,1
3005,73,1
3006,85,3
3007,103,4
3008,131,6
3009,167,7
3010,187,9
3011,226,10
3012,261,10
3013,300,10
3014,343,11
3015,408,13
3016,447,15
3017,492,16
3018,525,20
3019,585,21
3020,623,26
3021,678,32
3022,733,34
3023,744,38
3024,817,47
3025,103,0
3026,134,0
3027,156,0
3028,171,5
3029,180,0
3030,220,1
3031,250,1
3032,330,1
3033,409,0
3034,473,1
3035,568,1
3036,588,1
3037,648,2
3038,737,2
3039,802,2
3040,890,2
3041,963,2
3042,1020,2
3043,1086,2
3044,1135,2
3045,1220,2
3046,1319,4
3047,1364,4
3048,1417,4
3049,1486,4
3050,1562,6
3051,1586,6
3052,73,1
3053,82,2
3054,102,2
3055,113,2
3056,119,2
3057,142,3
3058,156,3
3059,194,4
3060,244,5
3061,330,4
3062,396,7
3063,499,10
3064,536,10
3065,657,12
3066,727,20
3067,887,20
3068,987,24
3069,1024,27
3070,1251,32
3071,1397,35
3072,1998,58
3073,2543,72
3074,2567,72
3075,3082,86
3076,3588,99
3077,4778,136
3078,5311,150
3079,34,1
3080,69,4
3081,96,5
3082,117,5
3083,134,5
3084,172,5
3085,227,19
3086,311,25
3087,369,32
3088,450,38
3089,514,48
3090,579,49
3091,686,55
3092,790,58
3093,893,78
3094,1046,87
3095,1155,102
3096,1285,114
3097,1414,122
3098,1528,136
3099,1677,157
3100,1790,170
3101,1986,181
3102,2092,191
3103,2273,198
3104,2491,209
3105,2738,221
3106,10075,429
3107,11364,514
3108,12729,611
3109,13938,724
3110,14991,853
3111,16169,988
3112,17361,1135
3113,18407,1284
3114,19644,1433
3115,20610,1556
3116,21638,1685
3117,23049,1812
3118,24811,1934
3119,27017,2077
3120,29406,2234
3121,32332,2378
3122,35408,2517
3123,38309,2640
3124,41495,2757
3125,44605,2898
3126,47593,3036
3127,50468,3160
3128,53183,3294
3129,55743,3452
3130,58226,3603
3131,60500,3739
3132,62589,3872
3133,71,8
3134,101,9
3135,110,10
3136,116,10
3137,124,10
3138,154,11
3139,164,12
3140,192,13
3141,208,17
3142,214,17
3143,233,20
3144,266,23
3145,316,27
3146,346,29
3147,382,36
3148,458,40
3149,506,42
3150,547,42
3151,630,46
3152,694,50
3153,728,52
3154,772,54
3155,820,54
3156,878,56
3157,961,61
3158,1031,64
3159,1122,65
3160,43,1
3161,90,1
3162,129,2
3163,129,2
3164,169,2
3165,223,2
3166,292,2
3167,557,3
3168,683,3
3169,785,3
3170,906,4
3171,1125,6
3172,1329,7
3173,1564,9
3174,1819,19
3175,2121,22
3176,2415,36
3177,2615,46
3178,2910,54
3179,3235,71
3180,3447,85
3181,3849,98
3182,4273,120
3183,4604,137
3184,4994,158
3185,5364,174
3186,5709,210
3187,100,0
3188,126,0
3189,155,0
3190,213,0
3191,218,0
3192,250,0
3193,304,0
3194,427,0
3195,529,0
3196,712,1
3197,883,1
3198,1071,1
3199,1238,3
3200,2369,5
3201,2693,8
3202,3035,12
3203,3619,12
3204,4247,15
3205,4695,16
3206,5358,20
3207,6092,26
3208,6857,36
3209,7428,40
3210,7851,44
3211,8430,49
3212,8904,57
3213,9248,65
3214,12462,827
3215,17660,1266
3216,21157,1441
3217,24747,1809
3218,27980,2158
3219,31506,2503
3220,35713,2978
3221,41035,3405
3222,47021,4032
3223,53578,4825
3224,59138,5476
3225,63927,6077
3226,69176,6820
3227,74386,7503
3228,80589,8215
3229,86498,9134
3230,92472,10023
3231,97689,10779
3232,101739,11591
3233,105792,12428
3234,110574,13155
3235,115242,13915
3236,119827,14681
3237,124632,15362
3238,128948,15887
3239,132547,16523
3240,135586,17127
3241,2,0
3242,8,0
3243,8,0
3244,10,0
3245,10,0
3246,12,0
3247,13,0
3248,15,1
3249,16,1
3250,16,1
3251,19,1
3252,19,1
3253,21,1
3254,26,1
3255,26,1
3256,26,1
3257,30,1
3258,32,1
3259,36,1
3260,36,1
3261,44,3
3262,47,3
3263,47,3
3264,53,3
3265,58,3
3266,58,3
3267,63,3
3268,639,16
3269,701,19
3270,773,22
3271,839,22
3272,839,27
3273,878,29
3274,889,29
3275,924,29
3276,963,33
3277,1007,35
3278,1101,41
3279,1128,42
3280,1193,43
3281,1307,45
3282,1387,47
3283,1468,49
3284,1693,52
3285,1866,54
3286,1866,54
3287,1953,56
3288,2178,57
3289,2495,62
3290,2617,63
3291,3139,77
3292,3139,77
3293,3654,85
3294,3906,92
3295,1,0
3296,1,0
3297,1,0
3298,8,0
3299,17,0
3300,34,0
3301,52,0
3302,69,0
3303,85,0
3304,85,0
3305,112,0
3306,127,0
3307,154,0
3308,172,0
3309,212,0
3310,235,1
3311,246,1
3312,259,3
3313,268,5
3314,274,5
3315,278,5
3316,299,5
3317,310,5
3318,323,5
3319,345,5
3320,349,6
3321,353,6
3322,0,0
3323,4,0
3324,6,0
3325,9,0
3326,10,0
3327,33,0
3328,35,0
3329,44,0
3330,49,3
3331,53,0
3332,60,0
3333,62,0
3334,72,0
3335,81,0
3336,111,1
3337,150,1
3338,228,1
3339,284,1
3340,302,1
3341,343,2
3342,380,3
3343,435,3
3344,464,6
3345,531,5
3346,584,6
3347,662,6
3348,697,6
3349,0,0
3350,1,0
3351,1,0
3352,3,0
3353,3,0
3354,3,0
3355,3,0
3356,7,0
3357,7,0
3358,7,0
3359,15,0
3360,16,0
3361,25,0
3362,28,0
3363,31,1
3364,31,1
3365,38,1
3366,42,1
3367,50,1
3368,59,1
3369,81,1
3370,110,3
3371,122,4
3372,126,4
3373,142,4
3374,158,6
3375,172,6
3376,7869,66
3377,7979,66
3378,8086,72
3379,8162,75
3380,8236,75
3381,8320,81
3382,8413,84
3383,8565,91
3384,8652,94
3385,8799,102
3386,8961,111
3387,8961,111
3388,9037,120
3389,9137,126
3390,9241,131
3391,9332,139
3392,9478,144
3393,9583,152
3394,9661,158
3395,9786,162
3396,9887,165
3397,9976,169
3398,10062,174
3399,10156,177
3400,10237,183
3401,10284,186
3402,10331,192
3403,80,0
3404,80,0
3405,104,0
3406,112,0
3407,123,0
3408,130,0
3409,142,0
3410,148,0
3411,159,0
3412,176,0
3413,188,0
3414,189,0
3415,191,0
3416,195,0
3417,208,0
3418,225,0
3419,235,0
3420,255,0
3421,266,0
3422,289,0
3423,317,0
3424,342,0
3425,417,0
3426,479,1
3427,556,1
3428,665,1
3429,743,1
3430,0,0
3431,0,0
3432,0,0
3433,0,0
3434,0,0
3435,0,0
3436,3,0
3437,3,0
3438,6,0
3439,14,0
3440,14,0
3441,16,0
3442,42,0
3443,44,0
3444,44,0
3445,58,0
3446,58,0
3447,84,0
3448,94,0
3449,107,0
3450,111,0
3451,116,0
3452,130,1
3453,144,1
3454,147,1
3455,216,4
3456,228,4
3457,10,0
3458,17,0
3459,26,0
3460,30,0
3461,34,0
3462,49,0
3463,71,0
3464,86,0
3465,111,0
3466,124,0
3467,139,0
3468,180,0
3469,197,0
3470,221,0
3471,244,0
3472,280,0
3473,305,0
3474,347,0
3475,376,0
3476,398,0
3477,446,0
3478,458,0
3479,493,1
3480,509,1
3481,533,1
3482,542,1
3483,548,2
3484,61,3
3485,77,3
3486,93,3
3487,110,3
3488,110,3
3489,120,3
3490,133,3
3491,157,4
3492,163,4
3493,187,4
3494,248,4
3495,267,4
3496,318,4
3497,333,6
3498,368,6
3499,391,8
3500,412,8
3501,438,10
3502,446,11
3503,470,12
3504,479,14
3505,494,16
3506,508,17
3507,520,17
3508,527,18
3509,541,19
3510,548,19
3511,0,0
3512,0,0
3513,0,0
3514,0,0
3515,1,0
3516,1,0
3517,2,0
3518,2,0
3519,2,0
3520,3,0
3521,3,0
3522,3,0
3523,3,0
3524,3,0
3525,3,0
3526,3,0
3527,3,0
3528,3,0
3529,3,0
3530,3,0
3531,6,0
3532,6,0
3533,7,0
3534,10,1
3535,13,3
3536,14,3
3537,14,3
3538,1,0
3539,1,0
3540,4,0
3541,4,0
3542,4,0
3543,7,0
3544,28,0
3545,28,0
3546,28,0
3547,37,0
3548,37,0
3549,51,0
3550,51,0
3551,51,0
3552,56,0
3553,56,0
3554,56,0
3555,56,0
3556,62,0
3557,68,0
3558,68,0
3559,75,0
3560,75,0
3561,77,1
3562,77,1
3563,77,1
3564,78,1
3565,3,0
3566,6,0
3567,8,0
3568,12,0
3569,17,0
3570,25,0
3571,27,0
3572,36,0
3573,49,0
3574,83,1
3575,143,1
3576,179,1
3577,209,2
3578,274,4
3579,299,4
3580,358,5
3581,394,7
3582,460,7
3583,491,7
3584,537,8
3585,581,8
3586,649,9
3587,696,9
3588,771,11
3589,811,13
3590,843,15
3591,880,15
3592,19,0
3593,34,0
3594,51,1
3595,59,1
3596,77,1
3597,140,1
3598,203,2
3599,335,4
3600,484,4
3601,670,8
3602,798,8
3603,875,8
3604,1099,8
3605,1333,8
3606,1453,9
3607,1605,15
3608,1831,18
3609,1950,21
3610,1988,22
3611,2178,23
3612,2319,29
3613,2487,30
3614,2612,31
3615,2729,31
3616,2804,36
3617,2843,41
3618,2970,44
3619,149,0
3620,197,0
3621,238,0
3622,428,0
3623,566,0
3624,673,2
3625,790,2
3626,900,2
3627,1030,3
3628,1183,4
3629,1306,10
3630,1518,14
3631,1624,16
3632,1796,20
3633,2031,23
3634,2161,26
3635,2320,27
3636,2470,35
3637,2626,37
3638,2766,43
3639,2908,45
3640,3116,50
3641,3333,53
3642,3483,57
3643,3662,61
3644,3793,62
3645,3963,63
3646,8,0
3647,9,0
3648,10,0
3649,13,0
3650,13,0
3651,13,0
3652,13,0
3653,13,0
3654,13,0
3655,13,0
3656,13,0
3657,13,0
3658,13,0
3659,13,0
3660,13,0
3661,16,0
3662,16,0
3663,17,0
3664,17,0
3665,18,0
3666,19,0
3667,19,0
3668,19,0
3669,19,0
3670,19,0
3671,19,0
3672,19,0
3673,6,0
3674,12,0
3675,18,0
3676,21,0
3677,30,0
3678,38,0
3679,38,0
3680,53,0
3681,64,0
3682,73,0
3683,90,0
3684,107,0
3685,110,0
3686,129,0
3687,134,0
3688,139,0
3689,149,0
3690,151,0
3691,156,0
3692,169,0
3693,188,0
3694,196,0
3695,202,0
3696,213,0
3697,227,0
3698,241,0
3699,293,0
3700,0,0
3701,0,0
3702,1,0
3703,1,0
3704,1,0
3705,1,0
3706,1,0
3707,2,0
3708,2,0
3709,2,0
3710,2,0
3711,2,0
3712,2,0
3713,2,0
3714,3,0
3715,3,0
3716,5,0
3717,5,0
3718,5,1
3719,6,1
3720,6,1
3721,6,1
3722,6,1
3723,6,1
3724,6,1
3725,6,1
3726,6,1
3727,0,0
3728,0,0
3729,0,0
3730,0,0
3731,0,0
3732,0,0
3733,3,0
3734,3,0
3735,12,0
3736,14,1
3737,28,2
3738,36,2
3739,42,2
3740,48,2
3741,81,2
3742,94,2
3743,102,2
3744,107,3
3745,128,3
3746,143,5
3747,161,6
3748,169,7
3749,186,7
3750,196,7
3751,227,7
3752,244,7
3753,268,7
3754,0,0
3755,0,0
3756,0,0
3757,1,0
3758,1,0
3759,1,0
3760,3,0
3761,3,0
3762,6,0
3763,7,0
3764,11,0
3765,24,0
3766,36,0
3767,36,0
3768,36,0
3769,50,0
3770,63,0
3771,63,0
3772,82,0
3773,94,1
3774,94,1
3775,116,1
3776,128,2
3777,134,2
3778,147,2
3779,147,2
3780,171,2
3781,12,0
3782,12,0
3783,26,0
3784,41,0
3785,53,0
3786,82,0
3787,93,0
3788,118,1
3789,164,1
3790,203,2
3791,251,2
3792,316,3
3793,367,4
3794,405,5
3795,475,6
3796,585,8
3797,717,12
3798,848,16
3799,993,20
3800,1094,28
3801,1215,29
3802,1378,37
3803,1510,50
3804,1688,60
3805,1890,79
3806,2143,94
3807,2439,125
3808,3,0
3809,6,0
3810,12,0
3811,23,0
3812,23,0
3813,30,0
3814,30,1
3815,49,1
3816,66,1
3817,80,1
3818,94,1
3819,109,1
3820,125,1
3821,149,1
3822,177,1
3823,199,2
3824,231,2
3825,263,2
3826,298,2
3827,353,4
3828,423,5
3829,505,6
3830,591,8
3831,752,12
3832,864,15
3833,965,19
3834,1056,22
3835,2,0
3836,2,0
3837,2,0
3838,2,0
3839,7,0
3840,7,0
3841,7,0
3842,7,0
3843,11,0
3844,11,0
3845,23,0
3846,23,0
3847,23,0
3848,31,0
3849,33,0
3850,42,0
3851,42,0
3852,46,1
3853,49,1
3854,52,1
3855,55,1
3856,60,1
3857,64,1
3858,66,1
3859,73,1
3860,77,1
3861,79,1
3862,1,0
3863,1,0
3864,1,0
3865,1,0
3866,1,0
3867,5,0
3868,6,0
3869,6,0
3870,6,0
3871,10,0
3872,10,0
3873,10,0
3874,10,0
3875,10,0
3876,11,0
3877,11,0
3878,12,0
3879,12,0
3880,12,0
3881,12,0
3882,14,0
3883,14,0
3884,14,0
3885,14,0
3886,14,0
3887,15,0
3888,15,0
3889,0,0
3890,0,0
3891,0,0
3892,0,0
3893,0,0
3894,2,0
3895,2,0
3896,3,0
3897,14,0
3898,14,0
3899,21,0
3900,27,1
3901,47,1
3902,52,1
3903,69,1
3904,82,1
3905,84,1
3906,85,1
3907,91,1
3908,109,2
3909,123,2
3910,144,2
3911,174,2
3912,201,2
3913,214,2
3914,233,2
3915,241,2
3916,6,1
3917,7,1
3918,17,1
3919,28,1
3920,29,1
3921,38,2
3922,49,2
3923,63,2
3924,77,3
3925,96,3
3926,115,4
3927,143,4
3928,170,5
3929,225,6
3930,275,11
3931,345,23
3932,402,25
3933,479,26
3934,556,33
3935,617,36
3936,654,39
3937,708,44
3938,791,48
3939,919,59
3940,1021,70
3941,1120,80
3942,1184,90
3943,0,0
3944,0,0
3945,2,0
3946,2,0
3947,2,0
3948,2,0
3949,2,0
3950,3,0
3951,3,0
3952,3,0
3953,3,0
3954,4,0
3955,7,0
3956,7,0
3957,8,0
3958,8,0
3959,8,0
3960,11,0
3961,11,0
3962,11,0
3963,14,0
3964,14,0
3965,14,0
3966,14,0
3967,16,0
3968,16,0
3969,16,0
3970,1,0
3971,1,0
3972,1,0
3973,1,0
3974,1,0
3975,1,0
3976,1,0
3977,1,0
3978,1,0
3979,1,0
3980,1,0
3981,2,0
3982,2,0
3983,3,0
3984,3,0
3985,4,0
3986,5,0
3987,5,0
3988,5,0
3989,5,0
3990,5,0
3991,6,0
3992,6,0
3993,9,0
3994,9,0
3995,9,0
3996,9,0
3997,0,0
3998,2,0
3999,2,0
4000,2,0
4001,2,0
4002,3,0
4003,4,0
4004,4,0
4005,5,0
4006,5,0
4007,9,0
4008,9,0
4009,12,0
4010,17,0
4011,28,0
4012,33,0
4013,46,0
4014,50,0
4015,50,0
4016,55,0
4017,55,0
4018,60,0
4019,62,0
4020,64,0
4021,64,0
4022,71,0
4023,74,0
4024,0,0
4025,0,0
4026,1,0
4027,1,0
4028,1,0
4029,3,0
4030,3,0
4031,3,1
4032,3,1
4033,3,1
