Id,Province_State,Country_Region,Lat,Long,Date,Confirmed_Cases,Fatalities
3253,,Burkina Faso,12.2383,-1.5616,53,7,0
3254,,Burkina Faso,12.2383,-1.5616,54,7,0
3255,,Burkina Faso,12.2383,-1.5616,55,7,0
3256,,Burkina Faso,12.2383,-1.5616,56,33,0
3257,,Burkina Faso,12.2383,-1.5616,57,35,0
3258,,Burkina Faso,12.2383,-1.5616,58,37,0
3259,,Burkina Faso,12.2383,-1.5616,59,51,0
3260,,Burkina Faso,12.2383,-1.5616,60,53,0
3261,,Burkina Faso,12.2383,-1.5616,61,84,0
3262,,Burkina Faso,12.2383,-1.5616,62,87,0
3263,,Burkina Faso,12.2383,-1.5616,63,91,0
3264,,Burkina Faso,12.2383,-1.5616,64,96,0
3265,,Burkina Faso,12.2383,-1.5616,65,96,0
3266,,Burkina Faso,12.2383,-1.5616,66,99,0
3267,,Burkina Faso,12.2383,-1.5616,67,99,0
3268,,Burkina Faso,12.2383,-1.5616,68,103,0
3269,,Burkina Faso,12.2383,-1.5616,69,107,0
3270,,Burkina Faso,12.2383,-1.5616,70,109,0
3401,,Cambodia,11.55,104.9167,1,0,0
3402,,Cambodia,11.55,104.9167,2,0,0
3403,,Cambodia,11.55,104.9167,3,0,0
3404,,Cambodia,11.55,104.9167,4,0,0
3405,,Cambodia,11.55,104.9167,5,0,0
3406,,Cambodia,11.55,104.9167,6,0,0
3407,,Cambodia,11.55,104.9167,7,0,0
3408,,Cambodia,11.55,104.9167,8,0,0
3409,,Cambodia,11.55,104.9167,9,0,0
3410,,Cambodia,11.55,104.9167,10,0,0
3411,,Cambodia,11.55,104.9167,11,0,0
3412,,Cambodia,11.55,104.9167,12,0,0
3413,,Cambodia,11.55,104.9167,13,0,0
3414,,Cambodia,11.55,104.9167,14,0,0
3415,,Cambodia,11.55,104.9167,15,0,0
3416,,Cambodia,11.55,104.9167,16,0,0
3417,,Cambodia,11.55,104.9167,17,0,0
3418,,Cambodia,11.55,104.9167,18,0,0
3419,,Cambodia,11.55,104.9167,19,0,0
3420,,Cambodia,11.55,104.9167,20,0,0
3421,,Cambodia,11.55,104.9167,21,0,0
3422,,Cambodia,11.55,104.9167,22,0,0
3423,,Cambodia,11.55,104.9167,23,0,0
3424,,Cambodia,11.55,104.9167,24,0,0
3425,,Cambodia,11.55,104.9167,25,0,0
3426,,Cambodia,11.55,104.9167,26,0,0
3427,,Cambodia,11.55,104.9167,27,0,0
3428,,Cambodia,11.55,104.9167,28,0,0
3429,,Cambodia,11.55,104.9167,29,0,0
3430,,Cambodia,11.55,104.9167,30,0,0
3431,,Cambodia,11.55,104.9167,31,0,0
3432,,Cambodia,11.55,104.9167,32,0,0
3433,,Cambodia,11.55,104.9167,33,0,0
3434,,Cambodia,11.55,104.9167,34,0,0
3435,,Cambodia,11.55,104.9167,35,0,0
3436,,Cambodia,11.55,104.9167,36,0,0
3437,,Cambodia,11.55,104.9167,37,0,0
3438,,Cambodia,11.55,104.9167,38,0,0
3439,,Cambodia,11.55,104.9167,39,0,0
3440,,Cambodia,11.55,104.9167,40,0,0
3441,,Cambodia,11.55,104.9167,41,0,0
3442,,Cambodia,11.55,104.9167,42,0,0
3443,,Cambodia,11.55,104.9167,43,0,0
3444,,Cambodia,11.55,104.9167,44,0,0
3445,,Cambodia,11.55,104.9167,45,1,0
3446,,Cambodia,11.55,104.9167,46,1,0
3447,,Cambodia,11.55,104.9167,47,2,0
3448,,Cambodia,11.55,104.9167,48,2,0
3449,,Cambodia,11.55,104.9167,49,2,0
3450,,Cambodia,11.55,104.9167,50,2,0
3451,,Cambodia,11.55,104.9167,51,2,0
3452,,Cambodia,11.55,104.9167,52,2,0
3453,,Cambodia,11.55,104.9167,53,2,0
3454,,Cambodia,11.55,104.9167,54,2,0
3455,,Cambodia,11.55,104.9167,55,4,0
3456,,Cambodia,11.55,104.9167,56,10,0
3457,,Cambodia,11.55,104.9167,57,10,0
3458,,Cambodia,11.55,104.9167,58,13,0
3459,,Cambodia,11.55,104.9167,59,20,0
3460,,Cambodia,11.55,104.9167,60,27,0
3461,,Cambodia,11.55,104.9167,61,40,0
3462,,Cambodia,11.55,104.9167,62,56,0
3463,,Cambodia,11.55,104.9167,63,66,0
3464,,Cambodia,11.55,104.9167,64,75,1
3465,,Cambodia,11.55,104.9167,65,75,1
3466,,Cambodia,11.55,104.9167,66,91,2
3467,,Cambodia,11.55,104.9167,67,91,2
3468,,Cambodia,11.55,104.9167,68,139,6
3469,,Cambodia,11.55,104.9167,69,139,6
3470,,Cambodia,11.55,104.9167,70,193,6
3501,,Cameroon,3.848,11.5021,1,0,0
3502,,Cameroon,3.848,11.5021,2,0,0
3503,,Cameroon,3.848,11.5021,3,0,0
3504,,Cameroon,3.848,11.5021,4,0,0
3505,,Cameroon,3.848,11.5021,5,0,0
3506,,Cameroon,3.848,11.5021,6,0,0
3507,,Cameroon,3.848,11.5021,7,0,0
3508,,Cameroon,3.848,11.5021,8,0,0
3509,,Cameroon,3.848,11.5021,9,0,0
3510,,Cameroon,3.848,11.5021,10,0,0
3511,,Cameroon,3.848,11.5021,11,0,0
3512,,Cameroon,3.848,11.5021,12,0,0
3513,,Cameroon,3.848,11.5021,13,0,0
3514,,Cameroon,3.848,11.5021,14,0,0
3515,,Cameroon,3.848,11.5021,15,0,0
3516,,Cameroon,3.848,11.5021,16,0,0
3517,,Cameroon,3.848,11.5021,17,0,0
3518,,Cameroon,3.848,11.5021,18,0,0
3519,,Cameroon,3.848,11.5021,19,0,0
3520,,Cameroon,3.848,11.5021,20,0,0
3521,,Cameroon,3.848,11.5021,21,0,0
3522,,Cameroon,3.848,11.5021,22,0,0
3523,,Cameroon,3.848,11.5021,23,0,0
3524,,Cameroon,3.848,11.5021,24,0,0
3525,,Cameroon,3.848,11.5021,25,0,0
3526,,Cameroon,3.848,11.5021,26,0,0
3527,,Cameroon,3.848,11.5021,27,0,0
3528,,Cameroon,3.848,11.5021,28,0,0
3529,,Cameroon,3.848,11.5021,29,0,0
3530,,Cameroon,3.848,11.5021,30,0,0
3531,,Cameroon,3.848,11.5021,31,0,0
3532,,Cameroon,3.848,11.5021,32,0,0
3533,,Cameroon,3.848,11.5021,33,0,0
3534,,Cameroon,3.848,11.5021,34,0,0
3535,,Cameroon,3.848,11.5021,35,0,0
3536,,Cameroon,3.848,11.5021,36,0,0
3537,,Cameroon,3.848,11.5021,37,0,0
3538,,Cameroon,3.848,11.5021,38,0,0
3539,,Cameroon,3.848,11.5021,39,0,0
3540,,Cameroon,3.848,11.5021,40,0,0
3541,,Cameroon,3.848,11.5021,41,0,0
3542,,Cameroon,3.848,11.5021,42,0,0
3543,,Cameroon,3.848,11.5021,43,0,0
3544,,Cameroon,3.848,11.5021,44,0,0
3545,,Cameroon,3.848,11.5021,45,1,0
3546,,Cameroon,3.848,11.5021,46,2,0
3547,,Cameroon,3.848,11.5021,47,4,0
3548,,Cameroon,3.848,11.5021,48,7,0
3549,,Cameroon,3.848,11.5021,49,7,0
3550,,Cameroon,3.848,11.5021,50,19,0
3551,,Cameroon,3.848,11.5021,51,19,0
3552,,Cameroon,3.848,11.5021,52,29,0
3553,,Cameroon,3.848,11.5021,53,29,0
3554,,Cameroon,3.848,11.5021,54,39,0
3555,,Cameroon,3.848,11.5021,55,56,0
3556,,Cameroon,3.848,11.5021,56,74,0
3557,,Cameroon,3.848,11.5021,57,97,0
3558,,Cameroon,3.848,11.5021,58,119,0
3559,,Cameroon,3.848,11.5021,59,146,1
3560,,Cameroon,3.848,11.5021,60,195,1
3561,,Cameroon,3.848,11.5021,61,259,1
3562,,Cameroon,3.848,11.5021,62,301,1
3563,,Cameroon,3.848,11.5021,63,359,1
3564,,Cameroon,3.848,11.5021,64,358,2
3565,,Cameroon,3.848,11.5021,65,486,2
3566,,Cameroon,3.848,11.5021,66,542,2
3567,,Cameroon,3.848,11.5021,67,542,2
3568,,Cameroon,3.848,11.5021,68,621,2
3569,,Cameroon,3.848,11.5021,69,661,3
3570,,Cameroon,3.848,11.5021,70,690,8
3601,Alberta,Canada,53.9333,-116.5765,1,0,0
3602,Alberta,Canada,53.9333,-116.5765,2,0,0
3603,Alberta,Canada,53.9333,-116.5765,3,0,0
3604,Alberta,Canada,53.9333,-116.5765,4,0,0
3605,Alberta,Canada,53.9333,-116.5765,5,0,0
3606,Alberta,Canada,53.9333,-116.5765,6,0,0
3607,Alberta,Canada,53.9333,-116.5765,7,1,0
3608,Alberta,Canada,53.9333,-116.5765,8,1,0
3609,Alberta,Canada,53.9333,-116.5765,9,1,0
3610,Alberta,Canada,53.9333,-116.5765,10,1,0
3611,Alberta,Canada,53.9333,-116.5765,11,1,0
3612,Alberta,Canada,53.9333,-116.5765,12,1,0
3613,Alberta,Canada,53.9333,-116.5765,13,1,0
3614,Alberta,Canada,53.9333,-116.5765,14,1,0
3615,Alberta,Canada,53.9333,-116.5765,15,2,0
3616,Alberta,Canada,53.9333,-116.5765,16,2,0
3617,Alberta,Canada,53.9333,-116.5765,17,4,0
3618,Alberta,Canada,53.9333,-116.5765,18,4,0
3619,Alberta,Canada,53.9333,-116.5765,19,4,0
3620,Alberta,Canada,53.9333,-116.5765,20,4,0
3621,Alberta,Canada,53.9333,-116.5765,21,4,0
3622,Alberta,Canada,53.9333,-116.5765,22,4,0
3623,Alberta,Canada,53.9333,-116.5765,23,4,0
3624,Alberta,Canada,53.9333,-116.5765,24,4,0
3625,Alberta,Canada,53.9333,-116.5765,25,4,0
3626,Alberta,Canada,53.9333,-116.5765,26,4,0
3627,Alberta,Canada,53.9333,-116.5765,27,5,0
3628,Alberta,Canada,53.9333,-116.5765,28,5,0
3629,Alberta,Canada,53.9333,-116.5765,29,5,0
3630,Alberta,Canada,53.9333,-116.5765,30,5,0
3631,Alberta,Canada,53.9333,-116.5765,31,6,0
3632,Alberta,Canada,53.9333,-116.5765,32,6,0
3633,Alberta,Canada,53.9333,-116.5765,33,6,0
3634,Alberta,Canada,53.9333,-116.5765,34,6,0
3635,Alberta,Canada,53.9333,-116.5765,35,7,0
3636,Alberta,Canada,53.9333,-116.5765,36,7,0
3637,Alberta,Canada,53.9333,-116.5765,37,7,0
3638,Alberta,Canada,53.9333,-116.5765,38,7,0
3639,Alberta,Canada,53.9333,-116.5765,39,8,0
3640,Alberta,Canada,53.9333,-116.5765,40,8,0
3641,Alberta,Canada,53.9333,-116.5765,41,8,0
3642,Alberta,Canada,53.9333,-116.5765,42,9,0
3643,Alberta,Canada,53.9333,-116.5765,43,12,0
3644,Alberta,Canada,53.9333,-116.5765,44,13,0
3645,Alberta,Canada,53.9333,-116.5765,45,21,0
3646,Alberta,Canada,53.9333,-116.5765,46,21,0
3647,Alberta,Canada,53.9333,-116.5765,47,27,0
3648,Alberta,Canada,53.9333,-116.5765,48,32,1
3649,Alberta,Canada,53.9333,-116.5765,49,32,1
3650,Alberta,Canada,53.9333,-116.5765,50,39,1
3651,Alberta,Canada,53.9333,-116.5765,51,46,1
3652,Alberta,Canada,53.9333,-116.5765,52,64,1
3653,Alberta,Canada,53.9333,-116.5765,53,64,1
3654,Alberta,Canada,53.9333,-116.5765,54,73,1
3655,Alberta,Canada,53.9333,-116.5765,55,103,4
3656,Alberta,Canada,53.9333,-116.5765,56,103,4
3657,Alberta,Canada,53.9333,-116.5765,57,186,7
3658,Alberta,Canada,53.9333,-116.5765,58,231,7
3659,Alberta,Canada,53.9333,-116.5765,59,271,8
3660,Alberta,Canada,53.9333,-116.5765,60,424,10
3661,Alberta,Canada,53.9333,-116.5765,61,424,10
3662,Alberta,Canada,53.9333,-116.5765,62,472,13
3663,Alberta,Canada,53.9333,-116.5765,63,617,13
3664,Alberta,Canada,53.9333,-116.5765,64,617,13
3665,Alberta,Canada,53.9333,-116.5765,65,725,14
3666,Alberta,Canada,53.9333,-116.5765,66,725,14
3667,Alberta,Canada,53.9333,-116.5765,67,884,17
3668,Alberta,Canada,53.9333,-116.5765,68,884,17
3669,Alberta,Canada,53.9333,-116.5765,69,970,19
3670,Alberta,Canada,53.9333,-116.5765,70,1013,24
3701,British Columbia,Canada,49.2827,-123.1207,1,0,0
3702,British Columbia,Canada,49.2827,-123.1207,2,0,0
3703,British Columbia,Canada,49.2827,-123.1207,3,0,0
3704,British Columbia,Canada,49.2827,-123.1207,4,0,0
3705,British Columbia,Canada,49.2827,-123.1207,5,0,0
3706,British Columbia,Canada,49.2827,-123.1207,6,0,0
3707,British Columbia,Canada,49.2827,-123.1207,7,0,0
3708,British Columbia,Canada,49.2827,-123.1207,8,0,0
3709,British Columbia,Canada,49.2827,-123.1207,9,0,0
3710,British Columbia,Canada,49.2827,-123.1207,10,0,0
3711,British Columbia,Canada,49.2827,-123.1207,11,0,0
3712,British Columbia,Canada,49.2827,-123.1207,12,0,0
3713,British Columbia,Canada,49.2827,-123.1207,13,0,0
3714,British Columbia,Canada,49.2827,-123.1207,14,0,0
3715,British Columbia,Canada,49.2827,-123.1207,15,0,0
3716,British Columbia,Canada,49.2827,-123.1207,16,0,0
3717,British Columbia,Canada,49.2827,-123.1207,17,0,0
3718,British Columbia,Canada,49.2827,-123.1207,18,0,0
3719,British Columbia,Canada,49.2827,-123.1207,19,0,0
3720,British Columbia,Canada,49.2827,-123.1207,20,0,0
3721,British Columbia,Canada,49.2827,-123.1207,21,0,0
3722,British Columbia,Canada,49.2827,-123.1207,22,0,0
3723,British Columbia,Canada,49.2827,-123.1207,23,0,0
3724,British Columbia,Canada,49.2827,-123.1207,24,0,0
3725,British Columbia,Canada,49.2827,-123.1207,25,0,0
3726,British Columbia,Canada,49.2827,-123.1207,26,0,0
3727,British Columbia,Canada,49.2827,-123.1207,27,0,0
3728,British Columbia,Canada,49.2827,-123.1207,28,0,0
3729,British Columbia,Canada,49.2827,-123.1207,29,0,0
3730,British Columbia,Canada,49.2827,-123.1207,30,0,0
3731,British Columbia,Canada,49.2827,-123.1207,31,0,0
3732,British Columbia,Canada,49.2827,-123.1207,32,0,0
3733,British Columbia,Canada,49.2827,-123.1207,33,0,0
3734,British Columbia,Canada,49.2827,-123.1207,34,0,0
3735,British Columbia,Canada,49.2827,-123.1207,35,0,0
3736,British Columbia,Canada,49.2827,-123.1207,36,0,0
3737,British Columbia,Canada,49.2827,-123.1207,37,0,0
3738,British Columbia,Canada,49.2827,-123.1207,38,0,0
3739,British Columbia,Canada,49.2827,-123.1207,39,0,0
3740,British Columbia,Canada,49.2827,-123.1207,40,0,0
3741,British Columbia,Canada,49.2827,-123.1207,41,0,0
3742,British Columbia,Canada,49.2827,-123.1207,42,0,0
3743,British Columbia,Canada,49.2827,-123.1207,43,0,0
3744,British Columbia,Canada,49.2827,-123.1207,44,0,0
3745,British Columbia,Canada,49.2827,-123.1207,45,0,0
3746,British Columbia,Canada,49.2827,-123.1207,46,0,0
3747,British Columbia,Canada,49.2827,-123.1207,47,0,0
3748,British Columbia,Canada,49.2827,-123.1207,48,0,0
3749,British Columbia,Canada,49.2827,-123.1207,49,0,0
3750,British Columbia,Canada,49.2827,-123.1207,50,0,0
3751,British Columbia,Canada,49.2827,-123.1207,51,0,0
3752,British Columbia,Canada,49.2827,-123.1207,52,4,0
3753,British Columbia,Canada,49.2827,-123.1207,53,4,0
3754,British Columbia,Canada,49.2827,-123.1207,54,4,0
3755,British Columbia,Canada,49.2827,-123.1207,55,7,0
3756,British Columbia,Canada,49.2827,-123.1207,56,8,0
3757,British Columbia,Canada,49.2827,-123.1207,57,15,0
3758,British Columbia,Canada,49.2827,-123.1207,58,17,0
3759,British Columbia,Canada,49.2827,-123.1207,59,17,0
3760,British Columbia,Canada,49.2827,-123.1207,60,18,0
3761,British Columbia,Canada,49.2827,-123.1207,61,20,0
3762,British Columbia,Canada,49.2827,-123.1207,62,20,0
3763,British Columbia,Canada,49.2827,-123.1207,63,21,0
3764,British Columbia,Canada,49.2827,-123.1207,64,35,0
3765,British Columbia,Canada,49.2827,-123.1207,65,36,0
3766,British Columbia,Canada,49.2827,-123.1207,66,39,1
3767,British Columbia,Canada,49.2827,-123.1207,67,64,1
3768,British Columbia,Canada,49.2827,-123.1207,68,72,1
3769,British Columbia,Canada,49.2827,-123.1207,69,96,1
3770,British Columbia,Canada,49.2827,-123.1207,70,103,1
3801,Manitoba,Canada,53.7609,-98.8139,1,0,0
3802,Manitoba,Canada,53.7609,-98.8139,2,0,0
3803,Manitoba,Canada,53.7609,-98.8139,3,0,0
3804,Manitoba,Canada,53.7609,-98.8139,4,0,0
3805,Manitoba,Canada,53.7609,-98.8139,5,0,0
3806,Manitoba,Canada,53.7609,-98.8139,6,0,0
3807,Manitoba,Canada,53.7609,-98.8139,7,0,0
3808,Manitoba,Canada,53.7609,-98.8139,8,0,0
3809,Manitoba,Canada,53.7609,-98.8139,9,0,0
3810,Manitoba,Canada,53.7609,-98.8139,10,0,0
3811,Manitoba,Canada,53.7609,-98.8139,11,0,0
3812,Manitoba,Canada,53.7609,-98.8139,12,0,0
3813,Manitoba,Canada,53.7609,-98.8139,13,0,0
3814,Manitoba,Canada,53.7609,-98.8139,14,0,0
3815,Manitoba,Canada,53.7609,-98.8139,15,0,0
3816,Manitoba,Canada,53.7609,-98.8139,16,0,0
3817,Manitoba,Canada,53.7609,-98.8139,17,0,0
3818,Manitoba,Canada,53.7609,-98.8139,18,0,0
3819,Manitoba,Canada,53.7609,-98.8139,19,0,0
3820,Manitoba,Canada,53.7609,-98.8139,20,0,0
3821,Manitoba,Canada,53.7609,-98.8139,21,0,0
3822,Manitoba,Canada,53.7609,-98.8139,22,0,0
3823,Manitoba,Canada,53.7609,-98.8139,23,0,0
3824,Manitoba,Canada,53.7609,-98.8139,24,0,0
3825,Manitoba,Canada,53.7609,-98.8139,25,0,0
3826,Manitoba,Canada,53.7609,-98.8139,26,0,0
3827,Manitoba,Canada,53.7609,-98.8139,27,0,0
3828,Manitoba,Canada,53.7609,-98.8139,28,0,0
3829,Manitoba,Canada,53.7609,-98.8139,29,0,0
3830,Manitoba,Canada,53.7609,-98.8139,30,0,0
3831,Manitoba,Canada,53.7609,-98.8139,31,0,0
3832,Manitoba,Canada,53.7609,-98.8139,32,0,0
3833,Manitoba,Canada,53.7609,-98.8139,33,0,0
3834,Manitoba,Canada,53.7609,-98.8139,34,0,0
3835,Manitoba,Canada,53.7609,-98.8139,35,0,0
3836,Manitoba,Canada,53.7609,-98.8139,36,0,0
3837,Manitoba,Canada,53.7609,-98.8139,37,0,0
3838,Manitoba,Canada,53.7609,-98.8139,38,0,0
3839,Manitoba,Canada,53.7609,-98.8139,39,0,0
3840,Manitoba,Canada,53.7609,-98.8139,40,0,0
3841,Manitoba,Canada,53.7609,-98.8139,41,0,0
3842,Manitoba,Canada,53.7609,-98.8139,42,0,0
3843,Manitoba,Canada,53.7609,-98.8139,43,0,0
3844,Manitoba,Canada,53.7609,-98.8139,44,0,0
3845,Manitoba,Canada,53.7609,-98.8139,45,0,0
3846,Manitoba,Canada,53.7609,-98.8139,46,0,0
3847,Manitoba,Canada,53.7609,-98.8139,47,0,0
3848,Manitoba,Canada,53.7609,-98.8139,48,0,0
3849,Manitoba,Canada,53.7609,-98.8139,49,0,0
3850,Manitoba,Canada,53.7609,-98.8139,50,1,0
3851,Manitoba,Canada,53.7609,-98.8139,51,1,0
3852,Manitoba,Canada,53.7609,-98.8139,52,1,0
3853,Manitoba,Canada,53.7609,-98.8139,53,1,0
3854,Manitoba,Canada,53.7609,-98.8139,54,2,0
3855,Manitoba,Canada,53.7609,-98.8139,55,6,0
3856,Manitoba,Canada,53.7609,-98.8139,56,8,0
3857,Manitoba,Canada,53.7609,-98.8139,57,11,0
3858,Manitoba,Canada,53.7609,-98.8139,58,11,0
3859,Manitoba,Canada,53.7609,-98.8139,59,11,0
3860,Manitoba,Canada,53.7609,-98.8139,60,17,0
3861,Manitoba,Canada,53.7609,-98.8139,61,17,0
3862,Manitoba,Canada,53.7609,-98.8139,62,17,0
3863,Manitoba,Canada,53.7609,-98.8139,63,18,0
3864,Manitoba,Canada,53.7609,-98.8139,64,18,0
3865,Manitoba,Canada,53.7609,-98.8139,65,33,0
3866,Manitoba,Canada,53.7609,-98.8139,66,45,0
3867,Manitoba,Canada,53.7609,-98.8139,67,51,0
3868,Manitoba,Canada,53.7609,-98.8139,68,66,0
3869,Manitoba,Canada,53.7609,-98.8139,69,68,0
3870,Manitoba,Canada,53.7609,-98.8139,70,70,0
3901,New Brunswick,Canada,46.5653,-66.4619,1,0,0
3902,New Brunswick,Canada,46.5653,-66.4619,2,0,0
3903,New Brunswick,Canada,46.5653,-66.4619,3,0,0
3904,New Brunswick,Canada,46.5653,-66.4619,4,0,0
3905,New Brunswick,Canada,46.5653,-66.4619,5,0,0
3906,New Brunswick,Canada,46.5653,-66.4619,6,0,0
3907,New Brunswick,Canada,46.5653,-66.4619,7,0,0
3908,New Brunswick,Canada,46.5653,-66.4619,8,0,0
3909,New Brunswick,Canada,46.5653,-66.4619,9,0,0
3910,New Brunswick,Canada,46.5653,-66.4619,10,0,0
3911,New Brunswick,Canada,46.5653,-66.4619,11,0,0
3912,New Brunswick,Canada,46.5653,-66.4619,12,0,0
3913,New Brunswick,Canada,46.5653,-66.4619,13,0,0
3914,New Brunswick,Canada,46.5653,-66.4619,14,0,0
3915,New Brunswick,Canada,46.5653,-66.4619,15,0,0
3916,New Brunswick,Canada,46.5653,-66.4619,16,0,0
3917,New Brunswick,Canada,46.5653,-66.4619,17,0,0
3918,New Brunswick,Canada,46.5653,-66.4619,18,0,0
3919,New Brunswick,Canada,46.5653,-66.4619,19,0,0
3920,New Brunswick,Canada,46.5653,-66.4619,20,0,0
3921,New Brunswick,Canada,46.5653,-66.4619,21,0,0
3922,New Brunswick,Canada,46.5653,-66.4619,22,0,0
3923,New Brunswick,Canada,46.5653,-66.4619,23,0,0
3924,New Brunswick,Canada,46.5653,-66.4619,24,0,0
3925,New Brunswick,Canada,46.5653,-66.4619,25,0,0
3926,New Brunswick,Canada,46.5653,-66.4619,26,0,0
3927,New Brunswick,Canada,46.5653,-66.4619,27,0,0
3928,New Brunswick,Canada,46.5653,-66.4619,28,0,0
3929,New Brunswick,Canada,46.5653,-66.4619,29,0,0
3930,New Brunswick,Canada,46.5653,-66.4619,30,0,0
3931,New Brunswick,Canada,46.5653,-66.4619,31,0,0
3932,New Brunswick,Canada,46.5653,-66.4619,32,0,0
3933,New Brunswick,Canada,46.5653,-66.4619,33,0,0
3934,New Brunswick,Canada,46.5653,-66.4619,34,0,0
3935,New Brunswick,Canada,46.5653,-66.4619,35,0,0
3936,New Brunswick,Canada,46.5653,-66.4619,36,0,0
3937,New Brunswick,Canada,46.5653,-66.4619,37,0,0
3938,New Brunswick,Canada,46.5653,-66.4619,38,0,0
3939,New Brunswick,Canada,46.5653,-66.4619,39,0,0
3940,New Brunswick,Canada,46.5653,-66.4619,40,0,0
3941,New Brunswick,Canada,46.5653,-66.4619,41,0,0
3942,New Brunswick,Canada,46.5653,-66.4619,42,0,0
3943,New Brunswick,Canada,46.5653,-66.4619,43,0,0
3944,New Brunswick,Canada,46.5653,-66.4619,44,0,0
3945,New Brunswick,Canada,46.5653,-66.4619,45,0,0
3946,New Brunswick,Canada,46.5653,-66.4619,46,0,0
3947,New Brunswick,Canada,46.5653,-66.4619,47,0,0
3948,New Brunswick,Canada,46.5653,-66.4619,48,0,0
3949,New Brunswick,Canada,46.5653,-66.4619,49,0,0
3950,New Brunswick,Canada,46.5653,-66.4619,50,0,0
3951,New Brunswick,Canada,46.5653,-66.4619,51,0,0
3952,New Brunswick,Canada,46.5653,-66.4619,52,0,0
3953,New Brunswick,Canada,46.5653,-66.4619,53,0,0
3954,New Brunswick,Canada,46.5653,-66.4619,54,1,0
3955,New Brunswick,Canada,46.5653,-66.4619,55,1,0
3956,New Brunswick,Canada,46.5653,-66.4619,56,3,0
3957,New Brunswick,Canada,46.5653,-66.4619,57,3,0
3958,New Brunswick,Canada,46.5653,-66.4619,58,3,0
3959,New Brunswick,Canada,46.5653,-66.4619,59,4,0
3960,New Brunswick,Canada,46.5653,-66.4619,60,6,0
3961,New Brunswick,Canada,46.5653,-66.4619,61,9,0
3962,New Brunswick,Canada,46.5653,-66.4619,62,24,0
3963,New Brunswick,Canada,46.5653,-66.4619,63,35,0
3964,New Brunswick,Canada,46.5653,-66.4619,64,35,0
3965,New Brunswick,Canada,46.5653,-66.4619,65,82,0
3966,New Brunswick,Canada,46.5653,-66.4619,66,102,0
3967,New Brunswick,Canada,46.5653,-66.4619,67,120,0
3968,New Brunswick,Canada,46.5653,-66.4619,68,135,0
3969,New Brunswick,Canada,46.5653,-66.4619,69,148,1
3970,New Brunswick,Canada,46.5653,-66.4619,70,152,1
4001,Newfoundland and Labrador,Canada,53.1355,-57.6604,1,0,0
4002,Newfoundland and Labrador,Canada,53.1355,-57.6604,2,0,0
4003,Newfoundland and Labrador,Canada,53.1355,-57.6604,3,0,0
4004,Newfoundland and Labrador,Canada,53.1355,-57.6604,4,0,0
4005,Newfoundland and Labrador,Canada,53.1355,-57.6604,5,0,0
4006,Newfoundland and Labrador,Canada,53.1355,-57.6604,6,0,0
4007,Newfoundland and Labrador,Canada,53.1355,-57.6604,7,0,0
4008,Newfoundland and Labrador,Canada,53.1355,-57.6604,8,0,0
4009,Newfoundland and Labrador,Canada,53.1355,-57.6604,9,0,0
4010,Newfoundland and Labrador,Canada,53.1355,-57.6604,10,0,0
4011,Newfoundland and Labrador,Canada,53.1355,-57.6604,11,0,0
4012,Newfoundland and Labrador,Canada,53.1355,-57.6604,12,0,0
4013,Newfoundland and Labrador,Canada,53.1355,-57.6604,13,0,0
4014,Newfoundland and Labrador,Canada,53.1355,-57.6604,14,0,0
4015,Newfoundland and Labrador,Canada,53.1355,-57.6604,15,0,0
4016,Newfoundland and Labrador,Canada,53.1355,-57.6604,16,0,0
4017,Newfoundland and Labrador,Canada,53.1355,-57.6604,17,0,0
4018,Newfoundland and Labrador,Canada,53.1355,-57.6604,18,0,0
4019,Newfoundland and Labrador,Canada,53.1355,-57.6604,19,0,0
4020,Newfoundland and Labrador,Canada,53.1355,-57.6604,20,0,0
4021,Newfoundland and Labrador,Canada,53.1355,-57.6604,21,0,0
4022,Newfoundland and Labrador,Canada,53.1355,-57.6604,22,0,0
4023,Newfoundland and Labrador,Canada,53.1355,-57.6604,23,0,0
4024,Newfoundland and Labrador,Canada,53.1355,-57.6604,24,0,0
4025,Newfoundland and Labrador,Canada,53.1355,-57.6604,25,0,0
4026,Newfoundland and Labrador,Canada,53.1355,-57.6604,26,0,0
4027,Newfoundland and Labrador,Canada,53.1355,-57.6604,27,0,0
4028,Newfoundland and Labrador,Canada,53.1355,-57.6604,28,0,0
4029,Newfoundland and Labrador,Canada,53.1355,-57.6604,29,0,0
4030,Newfoundland and Labrador,Canada,53.1355,-57.6604,30,0,0
4031,Newfoundland and Labrador,Canada,53.1355,-57.6604,31,0,0
4032,Newfoundland and Labrador,Canada,53.1355,-57.6604,32,0,0
4033,Newfoundland and Labrador,Canada,53.1355,-57.6604,33,0,0
4034,Newfoundland and Labrador,Canada,53.1355,-57.6604,34,0,0
4035,Newfoundland and Labrador,Canada,53.1355,-57.6604,35,0,0
4036,Newfoundland and Labrador,Canada,53.1355,-57.6604,36,0,0
4037,Newfoundland and Labrador,Canada,53.1355,-57.6604,37,0,0
4038,Newfoundland and Labrador,Canada,53.1355,-57.6604,38,0,0
4039,Newfoundland and Labrador,Canada,53.1355,-57.6604,39,0,0
4040,Newfoundland and Labrador,Canada,53.1355,-57.6604,40,0,0
4041,Newfoundland and Labrador,Canada,53.1355,-57.6604,41,0,0
4042,Newfoundland and Labrador,Canada,53.1355,-57.6604,42,0,0
